sale_id,customer_id,sale_date,total_amount,payment_method
2557,525,2025-08-06,425.37,Credit Card
2558,539,2026-02-19,211.58,Bank Transfer
2559,171,2025-12-01,25.31,PayPal
2560,307,2026-02-09,111.26,Debit Card
2561,899,2025-11-20,120.18,Credit Card
2562,52,2025-12-21,92.29,Unknown
2563,446,2026-01-29,662.35,Debit Card
2564,114,2025-08-10,645.8,Bank Transfer
2565,839,2025-11-04,618.79,Debit Card
2566,411,2025-03-27,175.89,Bank Transfer
2567,785,2025-06-21,348.5,PayPal
2568,160,2025-06-08,321.05,Bank Transfer
2569,181,2026-01-28,128.64,Credit Card
2570,647,2025-06-21,631.43,Credit Card
2571,712,2025-12-18,63.94,Credit Card
2572,204,2025-09-24,797.17,PayPal
2573,443,2026-01-08,221.71,Debit Card
2574,13,2025-11-04,519.4,PayPal
2575,297,2025-12-03,197.48,PayPal
2576,318,2026-03-05,538.24,Debit Card
2577,955,2025-07-29,653.27,Debit Card
2578,813,2025-11-02,677.74,PayPal
2579,603,2025-05-28,324.72,Credit Card
2580,206,2025-10-02,743.5,Bank Transfer
2581,755,2025-09-12,718.41,Bank Transfer
2582,276,2026-02-17,162.92,Debit Card
2583,813,2025-06-27,485.02,Credit Card
2584,124,2025-10-11,412.51,Debit Card
2585,916,2025-05-17,383.0,Debit Card
2586,383,2025-08-22,289.05,PayPal
2587,523,2025-06-17,478.45,Credit Card
2588,705,2025-10-26,615.46,Credit Card
2589,358,2025-05-05,474.93,Debit Card
2590,314,2025-10-25,89.42,PayPal
2591,220,2026-02-01,672.66,Debit Card
2592,175,2025-08-21,291.13,Debit Card
2593,749,2025-04-30,94.94,Debit Card
2594,274,2025-11-29,192.37,PayPal
2595,522,2025-09-11,174.1,Credit Card
2596,388,2025-08-21,496.98,PayPal
2597,57,2026-03-06,375.69,PayPal
2598,880,2025-04-30,419.55,Debit Card
2599,154,2025-10-19,191.31,Bank Transfer
2600,296,2025-10-12,494.88,Bank Transfer
2601,129,2026-01-02,155.04,PayPal
2602,820,2025-08-01,141.14,PayPal
2603,321,2025-08-02,600.95,Debit Card
2604,987,2025-11-14,517.05,Debit Card
2605,909,2025-06-28,732.57,PayPal
2606,134,2026-01-02,605.33,PayPal
2607,124,2026-02-05,731.84,PayPal
2608,391,2025-11-19,360.36,Debit Card
2609,50,2025-10-29,204.73,Bank Transfer
2610,780,2026-02-25,751.89,PayPal
2611,714,2025-09-14,33.84,Debit Card
2612,153,2026-02-22,497.35,PayPal
2613,463,2025-05-16,665.75,Bank Transfer
2614,527,2025-08-30,416.43,PayPal
2615,868,2025-07-12,528.81,Credit Card
2616,651,2025-07-19,398.33,Debit Card
2617,61,2026-01-08,414.01,PayPal
2618,426,2025-09-24,327.04,Credit Card
2619,79,2025-08-17,420.8,Credit Card
2620,777,2025-11-01,765.19,Debit Card
2621,964,2025-08-05,631.15,Bank Transfer
2622,823,2026-01-19,25.18,PayPal
2623,805,2025-11-15,476.58,Credit Card
2624,255,2026-01-30,478.39,PayPal
2625,118,2025-07-12,252.41,Bank Transfer
2626,133,2025-12-15,176.64,Credit Card
2627,455,2026-03-13,757.95,PayPal
2628,334,2025-09-05,660.36,Bank Transfer
2629,705,2026-01-14,401.91,Debit Card
2630,34,2025-11-20,573.26,Credit Card
2631,848,2025-12-26,262.86,Debit Card
2632,2,2025-07-23,567.16,Debit Card
2633,699,2025-08-31,278.78,PayPal
2634,479,2025-04-03,337.81,Bank Transfer
2635,683,2025-09-20,38.21,Debit Card
2636,394,2025-07-14,586.47,Debit Card
2637,728,2025-06-20,205.5,Debit Card
2638,91,2026-02-26,644.97,Bank Transfer
2639,490,2025-10-04,438.84,Debit Card
2640,558,2025-04-01,129.57,Credit Card
2641,168,2025-06-30,769.34,Bank Transfer
2642,967,2025-08-01,549.47,Bank Transfer
2643,279,2025-11-07,96.78,Debit Card
2644,875,2025-06-14,683.54,Debit Card
2645,637,2025-06-28,79.95,Credit Card
2646,87,2025-10-29,242.18,Debit Card
2647,41,2025-12-23,681.36,Bank Transfer
2648,472,2026-02-14,382.1,Bank Transfer
2649,179,2026-01-25,716.87,PayPal
2650,972,2026-02-12,685.47,Bank Transfer
2651,249,2025-06-11,195.67,Bank Transfer
2652,667,2025-10-03,628.78,Debit Card
2653,60,2025-06-17,349.07,Credit Card
2654,318,2025-07-24,257.19,Credit Card
2655,653,2026-01-30,178.22,Credit Card
2656,111,2026-01-07,277.58,Debit Card
2657,809,2025-05-01,67.13,Bank Transfer
2658,221,2025-08-21,348.71,Debit Card
2659,565,2025-06-05,63.62,Credit Card
2660,288,2025-11-11,670.81,PayPal
2661,707,2025-06-23,678.48,PayPal
2662,560,2026-01-26,563.43,Debit Card
2663,768,2025-07-07,619.54,Credit Card
2664,900,2025-04-15,316.79,Bank Transfer
2665,256,2026-02-08,70.99,Bank Transfer
2666,842,2025-05-29,165.03,Bank Transfer
2667,620,2025-03-17,264.78,Credit Card
2668,424,2025-03-14,50.98,Credit Card
2669,574,2025-08-05,186.5,PayPal
2670,766,2026-01-15,208.93,Bank Transfer
2671,71,2026-03-02,60.25,Bank Transfer
2672,23,2025-08-29,716.55,Bank Transfer
2673,524,2025-09-08,713.75,Unknown
2674,395,2025-03-31,683.82,Debit Card
2675,192,2025-11-16,32.69,Bank Transfer
2676,116,2025-05-25,445.67,Bank Transfer
2677,241,2025-03-16,587.08,Debit Card
2678,573,2025-04-09,769.82,PayPal
2679,251,2025-11-11,161.66,Unknown
2680,364,2025-11-08,597.14,Credit Card
2681,164,2025-05-14,233.57,Debit Card
2682,135,2025-12-31,324.72,PayPal
2683,739,2025-11-06,533.97,Credit Card
2684,793,2025-08-28,699.58,Bank Transfer
2685,226,2025-08-08,54.27,PayPal
2686,398,2025-11-05,368.32,Debit Card
2687,226,2026-01-27,413.11,Bank Transfer
2688,827,2025-08-08,95.6,Debit Card
2689,778,2025-07-01,352.98,PayPal
2690,773,2025-11-13,793.62,Debit Card
2691,511,2026-03-12,607.89,Credit Card
2692,631,2025-03-23,640.74,Credit Card
2693,343,2025-07-06,196.34,Credit Card
2694,167,2025-09-15,21.67,Credit Card
2695,47,2025-04-10,257.33,Debit Card
2696,654,2026-03-03,768.44,Bank Transfer
2697,897,2026-01-31,63.96,Debit Card
2698,332,2025-04-06,639.42,Unknown
2699,366,2025-04-09,741.31,PayPal
2700,899,2025-06-16,140.86,Credit Card
2701,860,2025-11-17,163.49,Debit Card
2702,278,2025-08-25,701.35,PayPal
2703,7,2025-09-19,783.07,PayPal
2704,452,2025-08-11,409.91,Credit Card
2705,267,2025-04-07,479.16,Bank Transfer
2706,785,2025-08-09,45.56,Debit Card
2707,630,2025-03-14,67.07,Credit Card
2708,8,2025-11-21,751.28,Bank Transfer
2709,18,2025-12-03,513.51,Credit Card
2710,786,2025-06-28,48.21,Bank Transfer
2711,433,2025-11-27,197.56,Credit Card
2712,870,2025-10-04,569.53,Bank Transfer
2713,697,2025-08-02,222.46,PayPal
2714,501,2025-03-20,659.64,PayPal
2715,291,2025-08-18,28.17,Bank Transfer
2716,659,2026-01-11,125.16,PayPal
2717,920,2026-02-24,285.01,PayPal
2718,342,2026-02-05,261.5,Debit Card
2719,893,2025-08-13,594.13,Credit Card
2720,974,2025-07-31,171.14,Bank Transfer
2721,579,2025-09-23,94.57,Debit Card
2722,118,2025-08-12,49.91,Credit Card
2723,557,2026-01-01,647.21,Debit Card
2724,595,2025-10-09,374.63,PayPal
2725,743,2025-06-29,318.77,PayPal
2726,374,2025-05-23,346.81,PayPal
2727,509,2026-01-31,120.08,Credit Card
2728,926,2025-07-26,119.92,PayPal
2729,729,2025-12-31,402.94,Credit Card
2730,63,2025-09-11,709.24,Bank Transfer
2731,926,2026-03-12,444.41,Debit Card
2732,101,2025-09-12,219.86,PayPal
2733,911,2025-05-02,45.37,Debit Card
2734,270,2025-06-21,647.29,Bank Transfer
2735,570,2025-10-22,667.26,PayPal
2736,850,2026-01-13,544.59,Debit Card
2737,126,2025-09-12,484.01,PayPal
2738,202,2025-10-15,254.84,Debit Card
2739,461,2026-02-14,679.12,Credit Card
2740,232,2026-01-02,383.03,Credit Card
2741,200,2025-11-02,43.12,Bank Transfer
2742,578,2025-11-04,671.32,Debit Card
2743,372,2025-04-23,38.86,PayPal
2744,599,2026-02-16,299.74,Bank Transfer
2745,779,2025-11-26,498.78,Debit Card
2746,877,2026-01-06,186.07,Bank Transfer
2747,82,2025-07-21,568.12,Bank Transfer
2748,519,2025-06-08,556.2,Bank Transfer
2749,258,2025-06-18,29.13,PayPal
2750,389,2025-04-01,393.0,Debit Card
2751,239,2025-05-31,450.26,Bank Transfer
2752,551,2025-10-15,442.89,Credit Card
2753,664,2026-01-21,600.16,Bank Transfer
2754,25,2025-06-08,84.39,Debit Card
2755,892,2025-09-01,57.79,Bank Transfer
2756,35,2025-05-09,295.32,PayPal
2757,104,2026-02-25,416.9,Debit Card
2758,479,2025-08-07,385.45,PayPal
2759,159,2025-03-26,486.31,Unknown
2760,108,2025-07-21,781.36,Credit Card
2761,920,2026-01-28,607.55,Credit Card
2762,816,2026-01-21,703.23,PayPal
2763,963,2025-12-27,167.61,PayPal
2764,796,2025-10-11,408.2,Unknown
2765,331,2026-02-02,357.2,PayPal
2766,82,2025-04-25,270.49,Credit Card
2767,107,2025-06-14,147.08,Credit Card
2768,919,2026-02-13,381.76,PayPal
2769,384,2025-10-03,732.0,Bank Transfer
2770,645,2025-06-06,219.6,PayPal
2771,259,2025-09-15,375.78,Debit Card
2772,483,2025-03-18,315.85,Credit Card
2773,436,2026-01-05,289.28,PayPal
2774,851,2025-03-25,761.78,PayPal
2775,911,2025-11-25,307.73,Debit Card
2776,775,2025-11-10,235.39,Credit Card
2777,971,2025-04-22,537.85,Credit Card
2778,36,2025-11-08,502.47,Debit Card
2779,93,2025-12-11,274.66,Bank Transfer
2780,955,2026-01-26,565.07,Credit Card
2781,57,2025-06-30,182.71,PayPal
2782,82,2025-08-15,697.76,Bank Transfer
2783,956,2025-11-08,397.94,Credit Card
2784,216,2025-04-19,140.38,PayPal
2785,390,2025-08-21,660.43,Debit Card
2786,523,2026-01-19,125.05,Credit Card
2787,654,2025-03-15,182.93,Credit Card
2788,248,2025-10-08,80.14,Credit Card
2789,191,2025-04-29,364.64,Bank Transfer
2790,345,2025-06-04,713.88,PayPal
2791,370,2025-04-09,295.15,PayPal
2792,908,2026-01-21,520.75,Credit Card
2793,160,2025-09-27,360.78,Credit Card
2794,995,2026-03-07,159.33,Debit Card
2795,350,2026-02-01,88.95,PayPal
2796,490,2025-11-20,98.17,Debit Card
2797,513,2026-02-01,570.65,PayPal
2798,898,2026-02-24,797.15,PayPal
2799,126,2025-03-25,281.56,PayPal
2800,108,2025-04-27,149.72,PayPal
2801,191,2025-05-21,529.13,PayPal
2802,929,2025-11-23,645.63,Credit Card
2803,892,2025-04-11,644.79,PayPal
2804,883,2025-10-05,286.12,PayPal
2805,352,2025-11-16,172.34,Debit Card
2806,355,2025-11-05,211.38,Credit Card
2807,555,2025-11-01,716.47,Debit Card
2808,37,2025-09-23,243.62,Credit Card
2809,156,2025-09-01,764.12,PayPal
2810,918,2025-06-30,128.71,Bank Transfer
2811,102,2025-10-08,670.13,Bank Transfer
2812,793,2025-08-16,336.24,PayPal
2813,224,2025-03-16,659.18,Debit Card
2814,844,2025-05-30,57.52,Bank Transfer
2815,401,2026-02-25,30.56,PayPal
2816,166,2026-01-26,49.69,PayPal
2817,103,2025-10-24,103.61,Bank Transfer
2818,308,2026-02-21,91.34,Debit Card
2819,285,2025-12-21,122.86,PayPal
2820,125,2026-01-28,509.65,Credit Card
2821,187,2025-09-12,485.45,PayPal
2822,362,2026-01-02,136.43,Bank Transfer
2823,414,2025-06-30,225.97,PayPal
2824,41,2025-07-17,406.39,Credit Card
2825,468,2026-02-15,238.34,PayPal
2826,471,2025-08-30,104.61,PayPal
2827,831,2025-05-18,541.79,Debit Card
2828,354,2025-09-25,344.83,Credit Card
2829,124,2025-08-07,387.93,Debit Card
2830,853,2025-07-12,642.57,Debit Card
2831,249,2026-02-13,391.15,Debit Card
2832,1000,2025-08-05,431.31,Unknown
2833,135,2026-01-12,471.77,Bank Transfer
2834,2,2026-01-26,616.34,Bank Transfer
2835,386,2025-12-16,216.26,Credit Card
2836,613,2025-04-22,309.55,Debit Card
2837,186,2025-08-28,762.48,PayPal
2838,391,2025-05-02,242.71,Bank Transfer
2839,379,2026-01-27,311.09,Credit Card
2840,492,2025-07-17,639.35,Credit Card
2841,375,2026-02-20,31.15,Unknown
2842,657,2026-01-02,572.56,PayPal
2843,398,2025-12-06,400.22,Debit Card
2844,502,2026-02-14,78.44,Credit Card
2845,610,2025-05-21,71.22,PayPal
2846,597,2026-01-01,706.51,Debit Card
2847,79,2025-04-28,659.65,Bank Transfer
2848,871,2025-09-10,388.07,Bank Transfer
2849,82,2026-01-11,687.92,Credit Card
2850,437,2025-10-18,57.96,Credit Card
2851,759,2025-10-08,173.83,Credit Card
2852,754,2026-01-26,171.26,Debit Card
2853,370,2025-04-07,230.34,Credit Card
2854,670,2025-09-23,155.68,Bank Transfer
2855,664,2025-11-04,737.54,Unknown
2856,307,2025-08-11,705.47,PayPal
2857,164,2026-02-10,747.0,Debit Card
2858,415,2026-01-14,551.13,Debit Card
2859,553,2025-11-20,466.09,Bank Transfer
2860,679,2025-12-08,614.77,Debit Card
2861,108,2025-03-16,612.61,PayPal
2862,283,2025-05-29,266.29,PayPal
2863,9,2025-11-28,208.23,PayPal
2864,542,2026-01-29,298.96,Debit Card
2865,48,2025-06-20,654.96,Bank Transfer
2866,754,2025-08-12,598.26,Debit Card
2867,808,2025-03-19,103.65,Bank Transfer
2868,132,2025-04-05,385.12,Debit Card
2869,439,2025-05-23,291.62,Debit Card
2870,638,2025-04-13,360.03,PayPal
2871,125,2025-08-10,260.48,Bank Transfer
2872,167,2025-09-17,605.87,Bank Transfer
2873,470,2026-02-18,194.19,Bank Transfer
2874,378,2025-09-13,141.74,PayPal
2875,493,2025-09-20,264.03,PayPal
2876,111,2025-05-29,106.54,Bank Transfer
2877,216,2025-09-10,171.64,Credit Card
2878,743,2025-10-05,488.86,Credit Card
2879,503,2026-01-30,357.0,Debit Card
2880,29,2025-05-10,200.83,Debit Card
2881,295,2025-09-13,760.88,PayPal
2882,296,2025-06-22,308.55,Credit Card
2883,284,2026-03-01,143.38,PayPal
2884,720,2025-11-05,216.48,Credit Card
2885,535,2026-02-21,648.47,Credit Card
2886,50,2025-10-17,633.84,Bank Transfer
2887,501,2025-07-06,96.7,PayPal
2888,834,2025-07-15,374.14,Credit Card
2889,328,2025-11-12,205.38,Bank Transfer
2890,625,2026-03-02,514.15,PayPal
2891,842,2025-05-04,149.14,Credit Card
2892,936,2025-11-23,597.97,Debit Card
2893,94,2025-09-04,782.75,PayPal
2894,866,2026-03-12,547.42,Credit Card
2895,911,2025-07-14,114.94,Bank Transfer
2896,887,2025-12-02,323.81,Debit Card
2897,380,2025-03-27,707.12,Debit Card
2898,774,2025-10-01,719.39,Debit Card
2899,936,2025-10-25,622.36,Bank Transfer
2900,720,2025-10-17,364.45,Credit Card
2901,641,2025-06-21,636.72,PayPal
2902,977,2026-03-04,192.48,Credit Card
2903,264,2025-07-30,493.44,PayPal
2904,470,2026-02-26,301.99,Debit Card
2905,623,2025-12-14,352.59,Bank Transfer
2906,409,2025-10-26,497.97,Credit Card
2907,271,2026-01-14,295.51,Bank Transfer
2908,648,2025-05-02,702.76,Credit Card
2909,135,2025-05-24,300.09,Bank Transfer
2910,349,2025-05-29,155.22,Bank Transfer
2911,254,2026-02-18,383.57,Bank Transfer
2912,58,2025-06-24,501.19,PayPal
2913,65,2025-09-14,31.64,Debit Card
2914,52,2025-11-01,17.37,Bank Transfer
2915,888,2025-11-04,448.31,Debit Card
2916,127,2025-11-16,768.65,Debit Card
2917,418,2025-04-26,298.87,Credit Card
2918,903,2025-06-01,763.01,Credit Card
2919,936,2025-06-22,628.98,PayPal
2920,42,2025-11-08,729.01,Debit Card
2921,967,2025-06-15,783.39,PayPal
2922,248,2026-03-02,61.85,PayPal
2923,862,2025-12-30,29.56,PayPal
2924,934,2026-01-08,679.49,Bank Transfer
2925,252,2025-06-18,419.75,PayPal
2926,843,2026-02-14,85.23,Debit Card
2927,554,2025-05-22,751.44,PayPal
2928,540,2025-12-21,648.42,Debit Card
2929,952,2026-02-19,783.74,Debit Card
2930,802,2025-11-15,282.09,PayPal
2931,68,2025-06-18,245.77,Bank Transfer
2932,92,2025-07-26,450.31,PayPal
2933,803,2025-09-20,42.57,Debit Card
2934,785,2026-03-07,433.66,Debit Card
2935,670,2025-09-22,174.09,Debit Card
2936,421,2025-10-28,83.74,Bank Transfer
2937,972,2025-07-17,749.15,Debit Card
2938,779,2025-12-25,123.43,Bank Transfer
2939,782,2025-05-16,526.03,Credit Card
2940,108,2025-12-13,383.66,Credit Card
2941,262,2026-01-06,384.4,PayPal
2942,507,2025-06-15,144.12,Bank Transfer
2943,207,2026-03-13,293.24,Debit Card
2944,301,2025-08-08,425.27,Unknown
2945,416,2025-04-13,634.97,PayPal
2946,608,2025-10-14,741.94,Credit Card
2947,564,2025-06-23,30.85,Debit Card
2948,156,2025-03-14,674.49,Debit Card
2949,34,2025-05-17,592.32,Bank Transfer
2950,381,2025-08-10,614.34,PayPal
2951,877,2025-05-24,659.09,PayPal
2952,154,2026-03-08,285.8,Bank Transfer
2953,78,2025-08-22,386.97,Bank Transfer
2954,474,2025-03-28,664.6,Debit Card
2955,872,2026-03-05,321.85,Credit Card
2956,372,2025-10-06,561.52,Bank Transfer
2957,136,2025-12-23,43.4,Credit Card
2958,311,2025-12-09,64.05,Bank Transfer
2959,944,2026-01-13,778.78,Credit Card
2960,959,2025-05-18,298.77,Debit Card
2961,537,2025-03-31,145.09,Debit Card
2962,891,2025-03-21,337.33,Credit Card
2963,422,2025-08-22,260.21,Debit Card
2964,625,2025-04-13,114.59,Credit Card
2965,82,2025-09-20,118.0,Debit Card
2966,743,2025-08-05,362.1,Debit Card
2967,285,2025-05-02,364.88,Bank Transfer
2968,60,2025-08-22,150.74,PayPal
2969,406,2025-05-10,782.01,PayPal
2970,559,2026-01-22,338.07,Credit Card
2971,979,2025-11-15,779.15,Debit Card
2972,60,2025-04-07,699.08,Credit Card
2973,723,2025-12-26,217.63,PayPal
2974,490,2025-07-14,504.6,Bank Transfer
2975,182,2026-01-02,327.1,PayPal
2976,874,2025-04-12,608.65,Bank Transfer
2977,674,2025-08-10,329.02,Debit Card
2978,642,2026-01-28,336.97,PayPal
2979,961,2025-05-20,711.32,Bank Transfer
2980,438,2025-07-18,490.86,Credit Card
2981,596,2025-07-24,790.99,Bank Transfer
2982,92,2025-06-07,234.12,Debit Card
2983,460,2025-07-13,581.5,Debit Card
2984,703,2025-08-27,21.68,PayPal
2985,547,2025-09-26,320.23,Bank Transfer
2986,312,2025-06-10,665.17,Unknown
2987,826,2025-08-04,182.05,Debit Card
2988,347,2025-10-13,351.45,PayPal
2989,530,2025-11-03,572.33,Bank Transfer
2990,96,2026-02-05,390.52,Debit Card
2991,854,2025-10-09,175.69,PayPal
2992,172,2025-08-11,776.21,Debit Card
2993,654,2025-11-27,348.35,PayPal
2994,289,2025-10-22,82.75,Credit Card
2995,33,2025-10-03,533.44,Bank Transfer
2996,461,2025-03-13,480.85,Debit Card
2997,623,2025-06-11,504.93,Debit Card
2998,586,2025-12-25,551.99,Bank Transfer
2999,902,2025-07-22,491.04,Debit Card
3000,116,2025-12-25,62.72,Bank Transfer
